,Comments,Date,Product,Ratings,Reviews,Title
2,Was this review helpful to you?, December 25 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Very nice sound quality. Bought for my 12-yea-old son and he loves them.,Nice headphones
3,One person found this helpful. Was this review helpful to you?, January 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great headphones with what i think of as awsome sound quality.,Five Stars
4,Was this review helpful to you?, January 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"great item, great sound. affordable.",Five Stars
5,Was this review helpful to you?, February 12 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I received the item in a timely manner and the sound is good for the money. I like the cord because it doesn't get twisted up. I would recommend this product to a friend.,... item in a timely manner and the sound is good for the money
6,Was this review helpful to you?, July 19 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,Hasn't lasted that long. My only issue is that the wire that connects the the headphone piece is messing up and won't emit sound unless places a certain way,Hasn't lasted that long.
7,Was this review helpful to you?, April 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,These worked great for about 2 months. Now the sound isn't coming through unless you jiggle the cord around a bit. Pretty bummed about it.,These worked great for about 2 months
8,Was this review helpful to you?, December 27 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,Headset came with mic not working properly.,Three Stars
9,Was this review helpful to you?, September 11 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Very nice. I loved them so much. High quality voice and soft to the ears. Also you can fold them and keep them in a small space. On top of that very affordable price.,My best headphones so far
0,Was this review helpful to you?, February 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"I got these on sale, so I can't be too disappointed. They are ok. My problem with them is the right headphone doesn't play as loudly as the left. If any pressure is applied to the right headphone it creates a loud crackling noise in your ear, which sometimes makes the sound come out better... weird and loud, but it works sometimes. Other than that, they are comfortable. You get what you pay for I suppose. Definitely would not buy these for someone else or recommend them.","Not great, but I've had worse."
1,Was this review helpful to you?, October 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Holy Moly... I got two of these and they are fantastic.... the sound is good and clear, and it really does block other noises out... I had purchased a cheap model at a retailer and then saw these... the others we keep in the car to use when traveling, but these end up in the car too! don't get just one... get two for that purpose alone, leave one in the car. Helps when I'm online working and the TV is on in the next room... I don't hear it. Great product... may buy a couple more just to have on hand",I got two of these and they are fantastic..
2,Was this review helpful to you?, March 29 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"This thing is great so far. It's lightweight, sound quality is superb for the price. Earphones are very comfortable as is the adjustable headband. The microphone works, too. It is superior in most respects to the $100 headphones I bought, which has a defective microphone. The only reason for the four stars? Durability is a question mark. The lightweight and low price suggests to me that it's potentially an issue. Yet I did drop it a couple of times on carpet and it seems to be just fine.",This thing is great so far
3,Was this review helpful to you?, January 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"This was a gift, but the person receiving these headphones was very pleased. Note that the box said for Iphone, Ipad, etc., but the description when ordering said all smartphones and laptops. Luckily the description was right because the recipient does not have the Iphone but another smartphone and the headphones did indeed work.",Ailihen Headphones do work with other smartphones
4,Was this review helpful to you?, March 9 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"Update: The customer service has been great and they got back to me really quickly. The replacement headset works great and I have not had nay issues with it so far.

Update: I have had these headphones for a little over 2 months and the mic no longer works on this. I don't extensively use these headphones so I'm not sure why the mic would just go out. I guess you get what you paid for.

March review:
I have had these headphones for a week now. The sound on it is very good for headphones less than $20. The muffs on them are very comfortable. The mic on it is also very good.",Great Headphones for a little while
5,One person found this helpful. Was this review helpful to you?, January 28 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,"The problem with these headphones is that they are designed for iphones and ipods. They absolutely did not work with my Moto x and the sound quality on my dell laptop was not great, I had to tune the audio settings to strike the right balance. When I plugged it into my docking station I had to change my audio settings again. I did not have to change anything with other headphones. They seemed to work fine with my wife's iphone and when they did work the sound isolation was good. That's the only good thing about these.",Designed for ipods and iphones. May not work with your android phone
6,One person found this helpful. Was this review helpful to you?, March 25 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"Folks a cpl months after i have had this item, it is malfunctioning. What it does is activated ur phones voice setting which interrupts the music or vid u r listening too. It happens so often that i have to take it out. If it's not the voice activation, it sends the volume up and down over and over. I'm not sure if it's the 3.5mm jack or something else..but that's what's happening. Check out other brands, this one gives trouble.",Folks a cpl months after i have had this item ...
7,Was this review helpful to you?, September 13 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I use these as gaming headphones for my Xbox One and they sound amazing! I mostly use them for talking with friends and playing sports games, but I'm sure they would be great for those who play shooter games casually. The lows and mids sound great for music and I would definitely recommend them for those looking to find an inexpensive headphone option.",... gaming headphones for my Xbox One and they sound amazing! I mostly use them for talking with friends ...
8,Was this review helpful to you?, May 17 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones were ordered so my hubby could watch his news programs while I watched another TV program, both of us in the same room sitting next to each other. They keep the noise out for him and I can't hear his program. They are very comfortable and we are both pleased.",Perfect headphones
9,One person found this helpful. Was this review helpful to you?, November 27 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"It sounded pretty good, blocking most of the outside noise, unlike most headphones I used. Yet, after having it for 30 days, the cord was damaged, and now there is no noise on my right side. I still use it around the house, but I'll have to fix it or purchase another in the future.",Cord was quickly damaged.
0,Was this review helpful to you?, April 6 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,These were definitely my fave but it's been less than a month and the cord is fraying. I use them when recording and editing my show and I can't afford my equipment breaking just from general use. I'm disappointed,Excitement turned to disappointment
1,Was this review helpful to you?, January 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I cannot agree more with the soft material it says it is made. Volume is great and easy to put away. Highly recommended,My daughter is very comfortable with them
2,Was this review helpful to you?, December 11 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,No noise-cancellation from my talking colleagues. Audio is good.,Audio is good.
3,One person found this helpful. Was this review helpful to you?, January 22 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Headphones were a little heavy but not bad. The sound was very good,Four Stars
4,Was this review helpful to you?, February 12 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Great product for the price, and blocking out the world.",Five Stars
