,Date,How Helpful,Review Contents,Score,Title
473,"on July 20, 2014","
      2 people found this helpful.
    ","I bought a RS-120 System several years ago and it worked flawlessly until the HDR120 headphone began to fail.  Since the RS-120 transmitter and charger were still working, I bought the HDR-120 you are asking me to review thinking it would be as good as my original headphone.  Unfortunately, that has not been the case.  I can't bring the sound up to a satisfactory hearing level, the right side phone doesn't work, it takes a time consuming effort to get it tuned in along with much screeching in my ear along the way.  I definitely would like a replacement, but I don't know how to make it happen.  I received the headphone June 26.  Any help will be appreciated.",1.0 out of 5 stars,I bought the HDR-120 you are asking me to review thinking it would be as good as my original headphone
474,"on November 5, 2015",,These headphones work beautifully.,5.0 out of 5 stars,Sennheiser 120 headphones
475,"on January 16, 2013","
      One person found this helpful.
    ","Got two for my folks who are hard of hearing, easy set up, work perfectly.Only issue is the tuning control right next to volume control which can be an issue for aged or fat fingers.",4.0 out of 5 stars,works exactly as the description said.
476,"on July 15, 2016",,great,5.0 out of 5 stars,Five Stars
477,"on January 25, 2016",,Bought 2 pair me an the wife love them.,5.0 out of 5 stars,Five Stars
478,"on April 10, 2015",,completely satisfactory and as described,5.0 out of 5 stars,Good buy
479,"on January 1, 2013","
      One person found this helpful.
    ",Ordered and extra set of headphones to add to my existing set-up. Very pleased with their performance. Work great using two pairs simultaneously.,5.0 out of 5 stars,Sennheiser Headphones
480,"on May 1, 2015","
      One person found this helpful.
    ",Its an excellent headphones for hearing impaired!,5.0 out of 5 stars,Five Stars
481,"on August 12, 2013","
      One person found this helpful.
    ",MY FORMER WENT DOWN AFTER 4 YEARS AND THIS WAS MY REPLACEMENT.A GREAT PRODUCT. WOULD RECOMMEND HIGHLY TO ANYONE LOOKING TO PURCHASE.,5.0 out of 5 stars,REPLACEMENT
482,"on January 25, 2015",,"The original set was so good, I bought a second set for my wife!",5.0 out of 5 stars,Great sound clarity and quality.
483,"on May 3, 2016",,Exactly what it said and went with the charger!,5.0 out of 5 stars,Five Stars
484,"on December 15, 2014",,Perfect product!,5.0 out of 5 stars,Five Stars
485,"on January 25, 2016",,"Love the head phone, good quality sound and easy to use.",5.0 out of 5 stars,Five Stars
486,"on June 2, 2016",,Very good product.,4.0 out of 5 stars,Four Stars
487,"on July 20, 2014","
      One person found this helpful.
    ",WORKS GREAT,5.0 out of 5 stars,Five Stars
488,"on September 24, 2014",,Work great!,5.0 out of 5 stars,Five Stars
489,"on November 4, 2009","
      One person found this helpful.
    ",This wireless set is a godsend as the TV does not need to be blaringly loud now.  The user can adjust the volume without disturbing everyone else.  Price is great and well worth it.  Fast shipping method with no extra charge was a plus.  Actually bought a second headset.,4.0 out of 5 stars,Peace in our house
490,"on May 25, 2015","
      One person found this helpful.
    ",They work,5.0 out of 5 stars,Five Stars
491,"on August 24, 2015",,It's perfect! I can even walk into the garage and not mis a thing by wearing them.,5.0 out of 5 stars,Five Stars
492,"on January 23, 2014","
      One person found this helpful.
    ",It wasn't the same as my old broken headset which had larger ear pieces for cupping the entire ear but they work.,4.0 out of 5 stars,Satisfactory
493,"on May 31, 2015",,Just got the headset. It works as well as the old one.,4.0 out of 5 stars,HDR120
494,"on July 26, 2014","
      One person found this helpful.
    ",Fabulous  sound and very comfortable,5.0 out of 5 stars,Fabulous sound and very
495,"on January 13, 2013","
      One person found this helpful.
    ",I've been using this headset for about 6 months and so far so good!  I haven't had any issues.  I'm glad that I bought them.,5.0 out of 5 stars,so far so good!
496,"on September 11, 2014",,"Timely arrival, and improved fit on my head from previous model I owned.",4.0 out of 5 stars,Nice
497,"on December 31, 2014",,"Great headphones, but the ear padding is too thin.",4.0 out of 5 stars,Ear Padding Too Thin
498,"on November 30, 2013","
      One person found this helpful.
    ",These are the only earphones I have ever been satisfied totally with. I can listen to the news even if I step outside!,5.0 out of 5 stars,Totally wonderful!
499,"on August 16, 2013","
      One person found this helpful.
    ",I bought this as the replacement to the set my granddaughters wore out after 6 years. Hooked to computer and can go for the mail 150 ft aesy outside,5.0 out of 5 stars,happy puppy
500,"on June 1, 2013","
      One person found this helpful.
    ",This was a replacement for the same headset I've been using for several years. Great product and I highly recommend.,5.0 out of 5 stars,Great product
501,"on July 26, 2014","
      One person found this helpful.
    ",Arrived promptly & as advertised.  Completely satisfied.,5.0 out of 5 stars,Completely satisfied.
502,"on March 4, 2016",,They were as expected  Hard to adjust,4.0 out of 5 stars,Four Stars
503,"on October 14, 2015",,very nice Plenty of volume and clarity,4.0 out of 5 stars,Four Stars
504,"on January 23, 2017",,"these headphones sound better than blue tooth and have longer range. They are subject to occasional FM interference, in the form of mid to high frequency static, like you might here on your car radio when turning a corner or moving through hills. This only happens when you are moving around, and is a minor annoyance. Compared to the compressed, digital, crappy sound of most modern devices, this is an inexpensive alternative for warm analog wireless sound. You will need the base unit that goes with these headphones, it is a transmitter and charger in one. Also, do not drop or let these fall off of your head or you will need to replace them. I,m on my third pair in 12 years, but at this price, its worth it.",4.0 out of 5 stars,these headphones sound better than blue tooth and have longer range
505,"on May 11, 2015",,"They are ok, it would be nice to have an auto shut off feature",3.0 out of 5 stars,it would be nice to have an auto shut off
506,"on June 15, 2011","
      One person found this helpful.
    ",We bought the basic unit and and extra set of earphones.  The sound quality is excellent.  We actually are picking up sounds that we could not hear from our Bose audio system.  Definitely worth the money.,5.0 out of 5 stars,Excellent Quality for the money.
507,"on January 15, 2015",,Great product. Without this product I would be unable to hear TV and talking books.,5.0 out of 5 stars,Five Stars
508,"on May 15, 2015",,Flimsy and hard to keep the rf signal tuned in.,2.0 out of 5 stars,Two Stars
509,"on February 2, 2015",,"My second one, its a life saver if you have a baby who is sensitive to sound.",5.0 out of 5 stars,Awesome
510,"on November 20, 2014",,Works perfectly with the other headset and charger,5.0 out of 5 stars,Five Stars
511,"on November 6, 2015",,Sounds great,5.0 out of 5 stars,Five Stars
512,"on January 21, 2010","
      One person found this helpful.
    ",GREAT HEADPHONES.  HAVE ANOTHER TV NOT TO FAR AWAY NOW I CAN WATCH MINE WHILE NOT BOTHERING ANYONE ELSE OF THEM BOTHERING ME.  LOVE IT.,5.0 out of 5 stars,GREAT SOUND
513,"on April 26, 2016",,"These headphones are great, but could be a little better.  Over a period of about 3 years, I bought 3 sets of headphones.  I still have the original charging stand which by the way charges two headsets simultaneously.  On one headset, the on/off switch began working intermittently.  Sennheiser should design in a more reliable switch.  Another set began not accepting a charge so I have replaced it also.  I tried replacing the batteries with original type, but did not help.  However, when they work, they work great.",4.0 out of 5 stars,Switch Issue
