,Date,How Helpful,Review Contents,Score,Title
220,"on December 17, 2017","
      One person found this helpful.
    ","disappointed with it. I am not sure how do other wireless header phones works, but this one does not reach my expectation. The following are the bad things of this product:1) There is no way to figure out how much power left. So really hard to know when should I charge it.  ---> It is a bad design!2) There is no way to figure out when it is power on or power off. It is recommended to power off if you are not using wireless function. I am always wondering whether I forgot to power off it or not. So I have to press the power bottom to check whether it. ----> Another bad design!3) The voice quality is pretty bad if the distance between you and the music source is more than 5m. I usually listen to NBA games or listen some public course lectures while cooking. I lost sound from time to time, there are also some unknown noise come in to my ears. Because of this, I have to put my laptop very close to kitchen.4) When I use it to make phone calls, the other side can hear some noise, which continuously bothering them.  Much worse than a common wired  header phone.5) When I use it while practice shooting basketball, it tends to drop off and I have to take it off.Sennheiser made some good header phones, but considering this wireless one, I would say it is just a toy. You should double thinking before purchase it.",2.0 out of 5 stars,"Wireless only works for short distance, bad design!!!!"
221,"on January 4, 2018",,everything is fine but will feel slightly uncomfortable if wearing above 3 hrs .,4.0 out of 5 stars,Four Stars
222,"on January 17, 2018",,"Very comfortble headphones, the volume is low and doesnt meet my expetion.",4.0 out of 5 stars,Four Stars
223,"on January 21, 2018",,I got these for my son. He loves them. Amazing sound for Bluetooth,5.0 out of 5 stars,Get them
224,"on March 8, 2018",,sound is very good. very confortable,5.0 out of 5 stars,good deal for price
225,"on January 17, 2018",,Awesome sounds comfy,5.0 out of 5 stars,Five Stars
226,"on March 7, 2018",,Cheap and good sound.,4.0 out of 5 stars,Cheap and good sound.
227,"on March 19, 2018",,"Very comfortable, lite weight and good sound",5.0 out of 5 stars,Five Stars
228,"on December 24, 2017","
      4 people found this helpful.
    ","Long time Sennheiser product user, for work and for entertainment. I've never had this issue with over the ear headphones before, but these are unbearably uncomfortable to wear for over an hour or two. I have average sized ears and cannot use these anymore.",1.0 out of 5 stars,"Long time Sennheiser product user, for work and for ..."
229,"on September 2, 2017","
      3 people found this helpful.
    ","These were a decent pair of headphones.  The sound was quite as good as my bose quiet comfort 35.  But for the price it puts it close enough.  But, I did return these because the lading was not quite big enough to go around my ears.  (I do not have big ears either).  I had to kind of crowd my ears in them which was a bit uncomfortable. Sennheiser, if your reading this, just make the cups a bit bigger and you got a solid product.",4.0 out of 5 stars,The sound was quite as good as my bose quiet comfort 35
230,"on February 10, 2018",,Sound is awesome!!!,5.0 out of 5 stars,Five Stars
231,"on January 17, 2018",,I like it a lot. Only issue is its tight ob my ears.,4.0 out of 5 stars,Four Stars
232,"on January 29, 2018",,Sound is very good.  The headphone is comfortable!,5.0 out of 5 stars,Five Stars!
233,"on February 19, 2018",,Excellent headphones for the price!,4.0 out of 5 stars,Four Stars
234,"on March 5, 2018",,when I get it，the right side can't work！,1.0 out of 5 stars,One Star
235,"on January 27, 2018",,nice sound comfy on ears,4.0 out of 5 stars,Four Stars
236,"on March 10, 2018",,"Great Sound, but a bit uncomfortable.",3.0 out of 5 stars,Three Stars
237,"on March 11, 2018",,Very good. Love it.,5.0 out of 5 stars,Five Stars
238,"on February 9, 2018",,nice sound,5.0 out of 5 stars,Five Stars
239,"on March 18, 2018",,very good,5.0 out of 5 stars,Five Stars
240,"on February 9, 2018",,Excellent,5.0 out of 5 stars,Five Stars
241,"on February 28, 2018",,Fidelidad del sonido,4.0 out of 5 stars,Four Stars
242,"on February 12, 2018",,Good Sound quality.,5.0 out of 5 stars,Five Stars
243,"on March 2, 2018",,It is very good.,5.0 out of 5 stars,Five Stars
244,"on January 17, 2018",,Berry cool,5.0 out of 5 stars,Five Stars
245,"on May 17, 2017","
      One person found this helpful.
    ","Shipped on time.  This is my second pair of Sennheiser wireless headphones the fit is great, not to loose or to tight, nor to heavy.  Sound is fantastic.  I use these for watching TV as my hearing is not what it used to be (tinnitus).  I have a pair in the family room as well as the bedroom and I am a happy camper :) I now hear every word.  Controls are easy to access while wearing.  Paired up to my Dishnet Hopper with ease.",5.0 out of 5 stars,The perfect solution to hearing TV again!
246,"on April 6, 2018",,"I LOVE these! Not a major audiophile, but I may become one after these. The sound through the blue tooth is so crisp and clear. I love that they are wireless, or can be plugged in [for when I'm gaming]. They are super comfortable, the around the ear design prevents too much pressure on your ear. The headband isn't uncomfortable either, likely due to the silicone lining. And, yes, I like the price. The sound quality is superb, and yet, they don't cost an arm and a leg. Sennheiser has got itself a new customer.",5.0 out of 5 stars,Great headphones
247,"on June 8, 2017","
      2 people found this helpful.
    ",The sound is excellent and it's very comfortable to wear for hoursI got to use during long phone conferences. The mic is too sensitive and even when I move my shoulders the others on the line are hearing it even when someone opens the door the sound is caught by the mic and even passed through to meIt's become too annoying to use it so I might only use it to listen to music,2.0 out of 5 stars,Great headphones bad mic
248,"on March 21, 2017","
      4 people found this helpful.
    ","Sound: They sound excellent with great lows, mids and highs.Comfort: They are very comfortable for long term wear but this is an individual thing so your mileage may very.Quality: I felt the quality was ok for the price range but they did have one issue I could not get past.  With the slightest movement the ear cups would slide out of the headband. The left ear cup was much worse than the right. Once they were on my head, they did not move due to the clamping force but if I removed them, I would have to readjust them because the ear cups would drop down.If not for the last issue, I would have kept them.",3.0 out of 5 stars,Sound excellent...but
249,"on August 5, 2017","
      2 people found this helpful.
    ",For $150 it is hard to beat it! Most Bluetooth headsets are from around $250-$400 but come with active noise cancelling but I hate the cabin pressure feeling anc headphones give you!Has a nice amount of bass but not overpowering and has a nice overall warm sound for recreational listening,5.0 out of 5 stars,Amazing value for the money!
250,"on December 9, 2017",,A bit uncomfortable sometimes  on the top of my head from the bar. Could probably use Some padding there. Phones sound nice. I did expect a little more from Sennheiser. Hoping for a little more bass. Feels pretty durable. I think they’ll last awhile.All in all though happy with the purchase. They function well on BT and seem to go forever on a charge. Can’t complain too much for the price. $99 on Black Friday.,3.0 out of 5 stars,Decent but not perfect
251,"on July 26, 2017","
      One person found this helpful.
    ","These headphones are really durable (for plastic headphones), they sound great and are super clear. It only took a minute to get the hang of the button layout. The ear cups are a little small but they still fit over my ear. The cups are also really comfy. They look great and for the price they are amazing!",5.0 out of 5 stars,Awesome
252,"on December 22, 2017",,"It is a good earsounder, good quality and good shape, nice and comfortable waering. One star lack is because of the only one device which can connect with. As guy with a two cell phones with me on hand, it is not a good design.",4.0 out of 5 stars,One device can be connected only
253,"on June 26, 2017","
      One person found this helpful.
    ","Pinched my ears, ear cups were too tight, so I returned them and got the Bose 35's.",3.0 out of 5 stars,Three Stars
